STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,EMXP,PRCP,TAVG,TMAX,TMIN
USC00085667,"MIAMI NWSFO, FL US",25.7553,-80.3836,4.3,2017-01-01,,28.7,104.7,21.4,25.9,16.9
USC00086315,"NORTH MIAMI BEACH NUMBER 2, FL US",25.95,-80.2158,3.0,2017-01-01,,19.1,83.9,20.4,25.0,15.7
USW00012871,"SARASOTA BRADENTON AIRPORT, FL US",27.401390000000003,-82.55861,8.5,2017-01-01,4.0,30.7,43.1,18.1,23.5,12.8
US1FLAL0004,"BROOKER 6.6 SSE, FL US",29.800590000000003,-82.28361600000001,43.0,2017-01-01,,47.2,96.9,,,
USW00012838,"MELBOURNE INTERNATIONAL AIRPORT, FL US",28.1011,-80.6439,8.2,2017-01-01,3.5,16.0,37.1,17.8,24.0,11.6
US1FLBW0016,"FORT LAUDERDALE 1.9 SSW, FL US",26.11786,-80.152112,0.9,2017-01-01,,13.2,39.5,,,
US1FLBV0013,"ROCKLEDGE 1.1 WSW, FL US",28.312227000000004,-80.745553,11.9,2017-01-01,,22.9,45.5,,,
US1FLAL0007,"GAINESVILLE 8.1 SW, FL US",29.5908,-82.4314,36.9,2017-01-01,,26.4,43.2,,,
US1FLSL0022,"PORT ST. LUCIE 2.4 N, FL US",27.313837,-80.356329,4.9,2017-01-01,,20.3,59.1,,,
US1FLLN0031,"TALLAHASSEE 14.2 NE, FL US",30.603299,-84.112587,43.9,2017-01-01,,73.2,255.2,,,
USC00088620,"STUART, FL US",27.1897,-80.2397,4.0,2017-01-01,,7.4,29.0,19.9,25.3,14.5
US1FLHN0014,"SPRING HILL 2.4 NW, FL US",28.495454,-82.6018,4.9,2017-01-01,,35.8,75.9,,,
USR0000FLSU,"LOWER SUWANNEE FLORIDA, FL US",29.3731,-83.0344,4.6,2017-01-01,,,,15.8,22.6,9.0
USC00085076,"LISBON, FL US",28.8728,-81.7844,20.7,2017-01-01,,50.8,93.8,16.4,22.6,10.3
USW00012842,"TAMPA INTERNATIONAL AIRPORT, FL US",27.961940000000002,-82.5403,5.8,2017-01-01,3.2,8.1,22.8,19.0,23.8,14.3
USC00081276,"CANAL POINT USDA, FL US",26.8639,-80.6256,9.1,2017-01-01,,,44.8,19.7,25.3,14.2
US1FLHB0033,"BLOOMINGDALE 7.6 ESE, FL US",27.828269,-82.148655,32.0,2017-01-01,,37.1,56.7,,,
USW00012885,"FORT LAUDERDALE EXECUTIVE AIRPORT, FL US",26.196939999999998,-80.17083000000001,4.3,2017-01-01,4.0,16.0,55.2,21.5,26.1,16.9
USC00088942,"TITUSVILLE, FL US",28.6243,-80.817,4.9,2017-01-01,,22.9,64.1,17.4,23.0,11.9
USW00012882,"MIAMI OPA LOCKA AIRPORT, FL US",25.90694,-80.28028,3.0,2017-01-01,4.0,11.9,44.8,21.8,26.4,17.1
US1FLPS0006,"LUTZ 3.4 NE, FL US",28.171446000000003,-82.422326,25.9,2017-01-01,,30.5,69.5,,,
US1FLPS0007,"ZEPHYRHILLS 2.6 NNW, FL US",28.269759999999998,-82.194125,47.2,2017-01-01,,17.8,52.0,,,
US1FLPS0008,"ZEPHYRHILLS 0.9 ENE, FL US",28.241976,-82.163851,32.0,2017-01-01,,17.0,53.2,,,
US1FLMN0006,"CUDJOE KEY 0.9 SSW, FL US",24.659425,-81.506312,4.9,2017-01-01,,8.9,19.7,,,
US1FLHB0040,"UNIVERSITY WEST 2.0 WNW, FL US",28.082426,-82.464012,25.9,2017-01-01,,21.6,50.7,,,
US1FLHL0003,"LAKE PLACID 1.1 WSW, FL US",27.2877,-81.3853,32.9,2017-01-01,,4.8,13.8,,,
US1FLHL0001,"LAKE PLACID 9.4 SE, FL US",27.2054,-81.2574,11.9,2017-01-01,,10.4,17.5,,,
US1FLBV0001,"PALM BAY 2.6 SSE, FL US",27.951176,-80.64202,11.9,2017-01-01,,9.9,28.0,,,
US1FLBV0002,"PALM SHORES 1.4 W, FL US",28.18825,-80.680461,11.9,2017-01-01,,18.3,33.7,,,
USR0000FRAC,"RACCOON POINT FLORIDA, FL US",25.9708,-80.9,2.1,2017-01-01,,,,19.8,26.1,13.5
US1FLOK0001,"NICEVILLE 3.6 SE, FL US",30.49385,-86.43979399999999,11.0,2017-01-01,,63.5,192.5,,,
USR0000FSTM,"ST. MARKS EAST FLORIDA, FL US",30.1333,-84.1333,4.6,2017-01-01,,,,14.8,20.7,8.9
USC00087982,"SANFORD, FL US",28.8147,-81.2778,3.7,2017-01-01,,22.9,80.3,17.9,24.1,11.8
US1FLPK0018,"LAKELAND HIGHLANDS 0.3 SE, FL US",27.956999999999997,-81.946,70.1,2017-01-01,,25.1,50.8,,,
US1FLOS0001,"POINCIANA PLACE 2.6 NNW, FL US",28.193045,-81.49972199999999,27.1,2017-01-01,,16.3,55.5,,,
US1FLHB0001,"PLANT CITY 6.4 NW, FL US",28.06515,-82.20918,31.1,2017-01-01,,8.9,33.4,,,
USC00087304,"PORT SALERNO 5 W, FL US",27.0997,-80.2627,3.7,2017-01-01,,13.2,31.2,18.4,24.9,12.0
USW00012812,"PUNTA GORDA CHARLOTTE CO AIRPORT, FL US",26.91722,-81.99139,7.6,2017-01-01,3.6,11.2,22.3,18.2,25.3,11.1
US1FLPS0010,"DADE CITY 1.8 WSW, FL US",28.352214,-82.22250799999999,40.2,2017-01-01,,39.6,73.9,,,
US1FLPB0012,"ABERDEEN 4.2 NNW, FL US",26.607032,-80.172049,11.9,2017-01-01,,13.5,36.4,,,
US1FLDV0013,"NEPTUNE BEACH 0.5 NNW, FL US",30.321562,-81.395639,,2017-01-01,,26.2,58.4,,,
USW00012850,"KEY WEST NAS, FL US",24.58333,-81.68333,1.8,2017-01-01,5.1,23.4,43.1,22.4,25.7,19.1
US1FLMD0003,"LINDGREN ACRES 0.5 WSW, FL US",25.6682,-80.4087,7.9,2017-01-01,,17.8,53.9,,,
USC00086414,"OCALA, FL US",29.1638,-82.0777,22.9,2017-01-01,,96.8,125.8,17.1,24.1,10.1
US1FLHB0004,"VALRICO 2.2 SE, FL US",27.9125,-82.2261,32.9,2017-01-01,,27.7,50.9,,,
US1FLIR0022,"SEBASTIAN 1.7 SSE, FL US",27.763426000000003,-80.47419599999999,6.1,2017-01-01,,19.3,39.8,,,
USW00012819,"LEESBURG MUNICIPAL AIRPORT, FL US",28.820829999999997,-81.80972,23.5,2017-01-01,3.0,22.6,78.8,17.9,24.0,11.8
US1FLIR0024,"VERO BEACH 3.4 W, FL US",27.642899,-80.44938,5.8,2017-01-01,,7.1,27.9,,,
USC00081978,"CRESCENT CITY, FL US",29.425,-81.5161,16.2,2017-01-01,,55.1,75.4,16.6,22.3,11.0
US1FLSS0015,"NORTH PORT 4.7 NNE, FL US",27.113171,-82.165734,17.1,2017-01-01,,9.1,36.8,,,
US1FLVL0005,"ORMOND BEACH 3.5 SE, FL US",29.265,-81.0472,7.0,2017-01-01,,30.5,73.1,,,
US1FLVL0003,"DE LAND 4.5 NW, FL US",29.087,-81.344,28.0,2017-01-01,,49.8,108.8,,,
US1FLHL0013,"SEBRING 4.7 WNW, FL US",27.515983000000002,-81.525033,56.1,2017-01-01,,16.3,48.8,,,
USC00088051,"SCOTTSMOOR 2.5 SSW, FL US",28.7299,-80.8795,12.8,2017-01-01,,45.0,97.9,17.2,23.8,10.7
US1FLMR0013,"MICANOPY 3.6 SSW, FL US",29.457061,-82.29983299999999,60.0,2017-01-01,,37.1,55.5,,,
US1FLSJ0004,"ST. AUGUSTINE SOUTH 2.1 SSW, FL US",29.81285,-81.33189499999999,15.8,2017-01-01,,26.4,44.8,,,
USW00092827,"SEBRING 23 SSE, FL US",27.1526,-81.3689,45.7,2017-01-01,,,,17.9,25.3,10.6
US1FLMA0006,"ELLENTON 6.6 E, FL US",27.54,-82.42200000000001,10.1,2017-01-01,,13.0,34.8,,,
US1FLPK0007,"AUBURNDALE 1.7 NW, FL US",28.090015,-81.81575,42.1,2017-01-01,,21.3,55.8,,,
USC00089176,"VENICE, FL US",27.1006,-82.4364,2.4,2017-01-01,,8.1,31.4,18.5,24.3,12.8
USW00063890,"JACKSONVILLE WHITEHOUSE NAVAL OUTLYING FIELD, FL US",30.350279999999998,-81.88306,30.2,2017-01-01,2.3,60.7,101.4,16.6,23.7,9.6
USC00084366,"JACKSONVILLE BEACH, FL US",30.2875,-81.3927,3.0,2017-01-01,,20.1,57.0,16.6,21.2,12.0
US1FLDV0021,"JACKSONVILLE 8.8 E, FL US",30.355999999999998,-81.512,18.0,2017-01-01,,,57.7,,,
US1FLHB0010,"TAMPA 5.1 S, FL US",27.885885,-82.489524,2.1,2017-01-01,,10.4,24.4,,,
USC00088368,"SOUTH BAY 15 S, FL US",26.47,-80.6402,6.1,2017-01-01,,16.3,49.0,19.2,25.8,12.7
USW00053853,"DESTIN FORT WALTON BEACH AIRPORT, FL US",30.4,-86.47166999999999,6.7,2017-01-01,3.5,65.5,188.2,16.8,21.0,12.6
